Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Age,Employment Status,Employment Years,Monthly Income,Existing Debt,Credit Score,Loan Type,Loan Purpose,Collateral Available
LP003443,Female,Yes,0,Graduate,Yes,50325.0,188785.49910660088,30927840.24195256,230.77199933751183,1.0,Semiurban,N,46,Employed,13,155402.84482860775,5883.43,649,Personal,Home Improvement,Yes
LP003444,Male,Yes,0,Graduate,No,1282662.5365391653,1069988.6140789525,32970338.027564615,333.54180851784827,1.0,Urban,Y,49,Employed,24,133134.9055129897,181180.88057025266,665,Personal,Business Expansion,Yes
LP003445,Male,Yes,0,Graduate,nan,624721.5023160536,1020070.3392359095,32810767.23555106,391.4041629092788,1.0,Semiurban,Y,55,Self-Employed,9,125293.29390799395,448152.0304647321,652,Auto,Vehicle Purchase,Yes
LP003446,Female,Yes,0,Not Graduate,No,1361765.085597462,326738.8084521605,53000000.0,317.5950543506182,1.0,Rural,Y,48,Employed,23,169568.6884886068,445513.6316251933,667,Home,Home Improvement,No
LP003447,Female,No,0,Graduate,No,681427.6315809186,,38932109.944315106,457.4845895536799,1.0,Semiurban,Y,31,Employed,24,390407.047163428,486314.8865588838,626,Personal,Vehicle Repair,No
LP003448,Female,Yes,0,Not Graduate,No,771850.8820372093,437504.52487889596,39944952.719413035,347.59187301667197,1.0,Semiurban,Y,36,Self-Employed,7,226065.4704271784,309794.1362401068,760,Personal,Home Improvement,No
LP003449,Male,No,1,Graduate,No,1062778.424803366,1224697.5626491779,40546394.833450705,370.7813024595341,1.0,Urban,Y,45,Employed,15,134265.1732763795,210590.47729406293,596,Education,Vehicle Purchase,Yes
LP003450,Male,No,0,Not Graduate,nan,673427.4951984023,1002457.9386328415,41276110.86337113,432.9697813247055,1.0,Rural,N,36,Employed,10,139590.01440972608,5883.43,652,Personal,Vehicle Repair,No
LP003451,Male,No,0,Graduate,No,961825.0066323226,1625795.56378212,34320977.25125135,347.6759762352934,1.0,Semiurban,Y,27,Employed,10,216495.88981474162,419505.38688905217,682,Auto,Study Abroad,Yes
LP003452,Female,Yes,0,Graduate,No,602904.3457283423,85340.14539878623,31942383.37521154,431.98939172111176,,Semiurban,Y,34,Employed,14,149111.93661611664,227146.84482289015,709,Personal,Home Improvement,No
LP003453,Male,No,0,Graduate,No,283007.00415063626,974130.6209125649,36818007.68518278,374.898770236517,1.0,Rural,Y,35,Employed,6,149429.95649952054,5883.43,558,Home,Medical Expenses,No
LP003454,Male,No,0,Not Graduate,No,1708570.7562146797,0.0,46717886.57913473,375.01484653384784,1.0,Urban,Y,32,Employed,0,66039.8342036606,399521.5390749294,643,Personal,Wedding,No
LP003455,Male,Yes,0,Graduate,No,551567.8835880358,569729.0624482539,46412228.97436384,286.56033021033534,1.0,Rural,Y,65,Employed,8,161630.7125335946,530886.6219295771,667,Personal,Wedding,No
LP003456,Female,No,0,Graduate,No,1110251.7861960083,1202408.9736504878,32745862.33311589,406.29761216886897,1.0,Semiurban,Y,47,Employed,22,1500.26,420429.95913000393,737,Personal,Vehicle Repair,Yes
LP003457,Male,No,0,Graduate,nan,1576037.7707468923,1063117.5011807296,42828284.036681116,303.5265586316347,1.0,Urban,Y,45,Employed,10,6709.428647937137,381960.43688857474,646,Personal,Study Abroad,No
LP003458,Male,Yes,0,Not Graduate,No,892120.1787419785,500771.4193468613,33204000.459603325,328.72694411945815,1.0,Semiurban,N,53,Employed,12,134338.46342789783,433656.7909043099,656,Home,Business Expansion,Yes
LP003459,Male,Yes,0,Graduate,No,787009.280127231,240983.77620709655,35488552.58435245,415.4619068401611,1.0,Semiurban,Y,63,Employed,18,225290.91912061977,5883.43,677,Auto,Medical Expenses,No
LP003460,Male,Yes,0,Not Graduate,No,1312711.2743337108,0.0,30414613.27445803,317.90552361523777,1.0,Urban,Y,48,Employed,0,310888.601398854,591208.1789368227,759,Personal,Vehicle Repair,Yes
LP003461,Male,Yes,0,Graduate,No,1758559.141363576,270578.9990989384,33333395.70093767,360.7773687764931,,Urban,N,55,Employed,16,201989.2955330016,88628.5487719072,480,Personal,Study Abroad,No
LP003462,Male,Yes,3+,Graduate,No,614934.5974567656,0.0,48563147.7854968,336.677657248783,1.0,Rural,Y,38,Self-Employed,25,213947.1762794054,106177.16752547948,674,Home,Medical Expenses,Yes
LP003463,Male,Yes,0,Graduate,Yes,1124518.3139912805,188384.45621490496,36074058.56339236,338.7700679634114,1.0,Semiurban,N,33,Employed,13,176022.57684914974,152755.41739736538,770,Auto,Home Improvement,Yes
LP003464,Male,Yes,2,Not Graduate,No,333344.9325163363,0.0,36502672.175523184,330.9424068849018,1.0,Urban,Y,53,Employed,0,241323.39945687016,175623.00076186802,590,Business,Wedding,Yes
LP003465,Male,Yes,0,Graduate,No,1002991.7281589049,0.0,20677669.29742042,277.7394158934523,,Urban,Y,53,Employed,11,185070.73989248765,547057.4760390599,597,Home,Home Renovation,No
LP003466,Male,No,2,Not Graduate,No,1216694.5722690376,1025584.4203897424,32057408.013672706,372.6185900008048,0.0,Rural,N,52,Employed,17,199401.3612968501,355742.5633486061,775,Home,Home Improvement,Yes
LP003467,Male,Yes,2,Graduate,nan,772279.9091224672,947596.1540513919,32736698.052552715,377.95730807450894,1.0,Semiurban,Y,45,Employed,13,25138.980436067708,111275.09524491473,633,Home,Study Abroad,No
LP003468,Male,No,0,Graduate,No,971096.3130873842,226426.8028876215,26858412.235565953,304.9907552280646,1.0,Semiurban,Y,35,Unemployed,14,189532.74598207747,141545.4384815222,636,Business,Home Renovation,No
LP003469,Male,Yes,3+,Graduate,No,495478.845846275,473958.4427337423,35366501.20703564,313.37267932213376,1.0,Semiurban,N,38,Employed,15,167960.19572312915,745849.8715106462,690,Education,Wedding,No
LP003470,Male,Yes,0,Graduate,No,1238131.5356907467,567847.2606444227,30858024.18772346,394.6894742330555,1.0,Urban,Y,56,Employed,5,128413.55177910329,317582.9952221799,403,Personal,Home Purchase,No
LP003471,Male,Yes,0,Not Graduate,No,1727439.3544415748,750850.1630078274,35949805.64243583,324.08273609897526,1.0,Semiurban,Y,37,Employed,6,135039.41359794344,160611.07391028103,501,Personal,Study Abroad,Yes
LP003472,Male,Yes,2,Not Graduate,No,651020.2951147682,675941.9850761854,36364877.18818935,345.4658289130761,1.0,Rural,Y,45,Employed,9,45819.637339750465,5883.43,717,Personal,Vehicle Repair,No
LP003473,nan,Yes,1,Not Graduate,No,888256.3467238086,0.0,25592303.51177356,287.01416556484907,1.0,Semiurban,N,35,Employed,15,214384.0271292162,5883.43,643,Home,Debt Consolidation,No
LP003474,Male,No,0,Not Graduate,No,1450865.3532270908,0.0,31162829.265168108,336.10163729658615,,Rural,N,41,Employed,3,187015.33801596222,23598.475244018395,650,Auto,Vehicle Purchase,Yes
LP003475,Female,Yes,0,Graduate,No,,0.0,35923589.917608336,287.3392792716677,,Semiurban,Y,31,Employed,29,172094.96241801293,266143.5055930849,606,Home,Medical Expenses,No
LP003476,Male,No,0,Graduate,No,452997.32389553427,320589.0268842026,46992841.40156726,303.6114545976733,1.0,Urban,Y,42,Employed,0,186566.31488890137,468858.72642983356,640,Personal,Vehicle Repair,Yes
LP003477,Male,No,0,Not Graduate,No,1115199.8612920253,1100748.8585620443,37717038.81795741,294.0591500995921,1.0,Rural,N,38,Employed,0,53706.905353098584,370190.8190183477,772,Auto,Home Improvement,No
LP003478,Male,Yes,2,Graduate,No,1341157.6411597624,592672.0735102876,28530495.290825725,391.70701753993757,0.0,Semiurban,Y,25,Employed,17,324565.2781873252,481788.13928431494,677,Education,Debt Consolidation,No
LP003479,Male,Yes,0,Not Graduate,No,1148564.034685576,802683.8839880332,39139894.68243853,260.13475500607285,1.0,Rural,Y,51,Employed,16,250744.29614429415,360130.84363831277,760,Personal,Study Abroad,No
LP003480,Male,No,0,Graduate,No,50325.0,0.0,52225335.98321761,,1.0,Urban,Y,50,Employed,12,221721.57141547734,5883.43,651,Auto,Wedding,Yes
LP003481,Male,Yes,0,Graduate,No,1450137.234654386,379110.06033529434,44316911.81589019,326.5225337308597,1.0,Rural,N,44,Employed,17,299472.79534217226,331947.1454764639,666,Home,Wedding,Yes
LP003482,Male,Yes,0,nan,No,1959260.405545322,474459.69162004814,40625112.394356206,423.6857495882881,1.0,Urban,N,31,Employed,17,184866.77139487877,340500.5308862939,694,Education,Medical Expenses,Yes
LP003483,Female,No,0,Graduate,No,1257923.1055847518,,42405748.84482322,386.6781990747894,1.0,Semiurban,Y,31,Self-Employed,12,140442.45861838313,222956.23941833986,712,Education,Medical Expenses,No
LP003484,Female,Yes,2,Graduate,No,684039.2033528683,0.0,49549387.50428631,265.5120328836498,1.0,Semiurban,Y,65,Employed,14,190510.2837239856,185780.80714367007,588,Home,Wedding,No
LP003485,Female,No,3+,Graduate,nan,943028.6068178584,269945.8460327733,45906115.0301766,306.2786316076519,1.0,Semiurban,Y,21,Self-Employed,0,303290.28380302194,217322.42554292319,662,Auto,Wedding,No
LP003486,Male,No,1,Graduate,No,2084548.7638277966,891485.733680401,40817450.90117658,339.07521561822676,1.0,Semiurban,Y,31,Employed,11,85362.63844098826,5883.43,604,Education,Debt Consolidation,No
LP003487,Male,Yes,0,Graduate,Yes,1654573.5004302794,,45836269.28590085,306.26643282076316,1.0,Semiurban,Y,65,Self-Employed,12,302215.5216688673,5883.43,801,Home,Home Purchase,No
LP003488,Female,Yes,1,Graduate,No,1519605.5391921645,282885.37705348356,24333336.127359398,394.40639995724865,1.0,Semiurban,N,65,Employed,27,44166.59843227443,755328.9999741758,510,Personal,Home Renovation,Yes
LP003489,Male,Yes,1,Not Graduate,No,1377798.521767188,1377113.0340391253,20127194.566597193,350.10651547311375,0.0,Urban,Y,62,Self-Employed,5,213843.48663378588,5883.43,717,Auto,Medical Expenses,No
LP003490,Male,Yes,1,Not Graduate,No,869023.6739045137,65081.37238320883,36720833.5964383,328.30924301723684,1.0,Rural,N,49,Employed,12,256785.2889370522,5883.43,595,Personal,Home Purchase,No
LP003491,Male,Yes,0,Graduate,No,1099306.6396721157,433718.3809352934,35836654.186505385,398.7638421030108,1.0,Semiurban,Y,36,Employed,23,223865.3252425966,102909.22393442885,563,Home,Home Renovation,Yes
LP003492,Male,No,0,Graduate,No,1160630.862160742,354624.6333170184,29710746.554867428,269.26849673195846,1.0,Semiurban,Y,25,Self-Employed,17,260146.0600501419,338801.6226746571,638,Education,Debt Consolidation,Yes
LP003493,Female,Yes,0,Not Graduate,No,1474379.388032222,297166.150290703,43408373.7882771,323.97923948023293,1.0,Urban,Y,48,Employed,12,154390.42636981243,359212.9783882415,781,Auto,Business Expansion,No
LP003494,Male,Yes,0,Graduate,Yes,1954051.6771334517,1596555.0050338062,16521211.225487646,,1.0,Semiurban,Y,35,Employed,20,51284.41336595619,42185.340890690626,607,Home,Study Abroad,No
LP003495,Female,No,0,Graduate,No,1758761.298396564,642647.6063238422,29802124.529421967,331.4311281786659,1.0,Semiurban,Y,59,Employed,6,260389.14189452172,266292.3969384159,502,Personal,Debt Consolidation,No
LP003496,Male,No,0,Graduate,No,489900.05210197973,0.0,30300291.641223855,153.63368489643162,1.0,Semiurban,N,23,Self-Employed,26,332241.5878128164,138054.76584686444,580,Personal,Debt Consolidation,No
LP003497,Male,No,0,Graduate,No,1311589.7144505244,1498514.1826011636,18786829.23900541,360.25141662153544,1.0,Rural,N,46,Employed,17,151048.32457097262,285034.3857984238,676,Personal,Debt Consolidation,Yes
LP003498,Male,Yes,2,Graduate,No,,620989.7128382414,50097157.162693046,370.0736557786527,1.0,Rural,Y,54,Employed,0,227240.7492280403,188324.2206408652,519,Personal,Debt Consolidation,No
LP003499,Female,No,0,Not Graduate,No,1509022.3950723177,167118.235442922,21557834.403366774,279.15712196265827,1.0,Semiurban,Y,54,Employed,7,91491.07964999366,108167.43073180458,730,Auto,Home Renovation,Yes
LP003500,Male,Yes,0,Graduate,No,884975.3483062903,1373230.043947178,29266446.516923144,208.9314828129394,1.0,Urban,N,52,Employed,0,84702.32413852676,117149.60923347408,522,Personal,Medical Expenses,Yes
LP003501,Male,Yes,3+,Graduate,Yes,2656646.8378841807,0.0,44229644.66805134,299.24586502732996,1.0,Urban,Y,47,Employed,18,175527.67546629888,5883.43,621,Home,Home Renovation,Yes
LP003502,Male,Yes,3+,Graduate,No,561049.9488344406,1629610.3550164227,41610300.52428732,327.70108408896976,1.0,Urban,Y,45,Employed,17,100376.9500068051,202669.26958215807,738,Home,Home Renovation,No
LP003503,Female,No,1,Graduate,No,657998.006666975,493932.13979729236,24068100.125152536,333.2781334139357,1.0,Urban,Y,53,Employed,8,174526.0378603386,231688.80599233691,620,Business,Travel,No
LP003504,Male,Yes,nan,Graduate,No,1316389.770630788,1132511.4829043248,41974739.18260637,221.88361255231797,1.0,Urban,N,47,Self-Employed,22,438594.8531891677,5883.43,544,Home,Home Purchase,Yes
LP003505,Female,Yes,0,Not Graduate,No,2257993.757481927,2575871.7681106552,38047691.87658222,352.1031019696808,1.0,Semiurban,Y,47,Employed,11,102336.83643765765,179634.86582414256,657,Personal,Vehicle Purchase,No
LP003506,Male,Yes,3+,Not Graduate,No,781494.8046479146,554684.3671677599,53000000.0,401.6426043716208,1.0,Semiurban,Y,44,Employed,33,196606.19829880973,195924.50480950827,620,Personal,Vehicle Repair,No
LP003507,Male,Yes,0,Graduate,No,1066678.0471765038,360837.9599718783,39189251.25068305,397.3183976485517,1.0,Urban,N,39,Employed,2,7607.885161697515,5883.43,774,Home,Travel,No
LP003508,Male,No,0,Not Graduate,No,1738239.0665078463,0.0,33737428.87931468,413.2206008617601,1.0,Rural,Y,28,Employed,17,212963.18128591825,92669.25422165883,739,Auto,Vehicle Purchase,No
LP003509,Male,No,0,Not Graduate,No,1190661.1525561332,344220.97026154975,26584827.51880578,,1.0,Urban,Y,30,Employed,9,102379.36798613376,86372.84217664419,710,Home,Vehicle Purchase,Yes
LP003510,Male,No,0,Not Graduate,No,1032290.3027348522,0.0,27707413.42044429,392.653738490151,1.0,Rural,Y,39,Employed,7,192203.71976066908,282923.6909471445,667,Home,Study Abroad,No
LP003511,Male,Yes,0,Graduate,nan,1482408.68094336,297742.3893724397,,283.8807653325665,,Rural,N,42,Employed,11,189796.5038666964,496020.7884532687,645,Personal,Home Purchase,No
LP003512,Male,Yes,0,Graduate,No,1335851.2251147965,2454899.1813313337,48860835.22911923,387.26439721977954,0.0,Semiurban,Y,33,Employed,15,178386.2388468088,256418.74683972058,645,Home,Wedding,No
LP003513,Female,Yes,1,Graduate,No,1714811.6228183957,512338.8582024012,35329546.24016471,295.6689185453362,1.0,Urban,N,32,Employed,13,80596.26027844004,478893.44475004065,511,Home,Home Purchase,No
LP003514,Male,Yes,0,Graduate,No,1845326.6745326817,41039.02885312785,40802318.329747304,361.0313875557765,1.0,Urban,Y,39,Employed,18,140320.58483869294,202481.40153406488,665,Personal,Home Renovation,Yes
LP003515,Male,Yes,0,Graduate,No,1353093.7600026808,281817.6362240175,50292323.089808874,432.0212207120541,1.0,Rural,Y,53,Employed,17,187080.82307212634,321224.3718363215,593,Personal,Wedding,Yes
LP003516,Female,No,1,Graduate,No,1345458.5926891544,140310.31052980566,11565205.667925354,395.886179738102,1.0,Rural,N,21,Employed,24,144028.83910928853,260335.35915650084,657,Personal,Vehicle Purchase,No
LP003517,Male,Yes,2,Not Graduate,No,1306647.7211430667,1162501.6011991387,47938584.73700375,284.57341855818385,1.0,Urban,Y,33,Employed,2,292163.90264441894,729263.7128081147,669,Personal,Tuition Fees,No
LP003518,Male,Yes,0,Not Graduate,No,1444157.5083246438,365463.0714698888,35703816.20783334,271.5769566857938,1.0,Semiurban,Y,45,Employed,0,169557.68730691302,216505.72801176514,621,Auto,Vehicle Repair,No
LP003519,Female,Yes,2,Not Graduate,No,1227177.5489357319,1554841.9553891965,39500330.80640445,386.49042207500537,0.0,Rural,Y,57,Employed,12,76507.88700826046,403471.6493714117,749,Personal,Vehicle Purchase,No
LP003520,Male,Yes,0,Graduate,No,1199287.9888388552,207350.7911642641,26865814.872517493,419.07807063731593,1.0,Semiurban,Y,65,Employed,6,204695.1377743409,287520.7305726756,568,Personal,Medical Expenses,No
LP003521,Male,Yes,0,Graduate,No,1797905.790413621,252514.79608117213,,,1.0,Rural,Y,40,Employed,19,1500.26,472098.7604142766,620,Personal,Home Renovation,Yes
LP003522,Male,No,3+,Graduate,Yes,1957650.3201775216,0.0,40038305.988129884,309.2396219236476,1.0,Rural,Y,39,Employed,4,342405.60509196075,373405.41700825765,635,Business,Wedding,No
LP003523,Female,No,0,Graduate,Yes,445815.7576832896,160252.95841711177,53000000.0,342.4222030160131,1.0,Semiurban,Y,42,Employed,8,10995.6818120284,315123.89875880885,769,Education,Wedding,Yes
LP003524,Male,No,0,Graduate,No,1204602.8058702846,0.0,45182980.21814902,365.8566478886497,0.0,Urban,N,46,Employed,9,246547.70281532186,18645.997397530038,668,Personal,Wedding,No
LP003525,Male,Yes,1,Graduate,No,855245.0132773826,0.0,47805076.304185405,334.5366609199236,0.0,Urban,Y,43,Employed,26,232537.13939447375,36265.89469390901,663,Personal,Equipment Purchase,Yes
LP003526,Female,Yes,2,Graduate,No,1044106.4967569638,865891.6375892624,33229834.387385804,284.6331616304076,0.0,Urban,N,45,Employed,29,64117.65121369838,123749.18066384073,743,Personal,Debt Consolidation,No
LP003527,Female,Yes,0,Not Graduate,nan,1400850.3348676607,0.0,29147804.844143722,403.73431396978526,1.0,Semiurban,Y,29,Employed,3,216217.50018903526,188473.06533791346,618,Home,Home Improvement,Yes
LP003528,Male,Yes,0,Graduate,No,1534311.4157712343,712796.139428114,27341797.57421007,452.6071689387057,1.0,Rural,Y,25,Employed,0,103812.86458588988,269205.1797855559,744,Personal,Tuition Fees,No
LP003529,Male,No,0,Not Graduate,nan,,78272.49510865001,30267109.843033124,425.5032891110902,1.0,Rural,Y,51,Employed,7,150977.64908211355,124229.65738929465,701,Auto,Debt Consolidation,No
LP003530,Male,Yes,2,Graduate,No,242922.0626385986,1086290.5705143928,14622022.75829475,209.64007721877937,1.0,Rural,Y,41,Employed,12,208202.06479605375,5883.43,776,Home,Business Expansion,Yes
LP003531,Male,Yes,0,Graduate,No,717069.4397119102,0.0,27900653.661083985,409.26892246724196,1.0,Semiurban,Y,52,Employed,12,161516.31120556456,452450.9822356816,631,Education,Business Expansion,No
LP003532,Male,Yes,0,Graduate,No,1647842.065100083,847395.8595769561,29546315.52940157,374.6019839920094,1.0,Rural,N,46,Employed,11,75861.48823237696,336436.87866304035,638,Personal,Working Capital,Yes
LP003533,Male,Yes,3+,Graduate,nan,50325.0,660740.2579953428,33396265.346051592,300.473123666703,1.0,Rural,N,28,Employed,19,202799.91001930117,259026.12711272843,678,Education,Wedding,Yes
LP003534,Male,No,0,Graduate,Yes,1793305.8058409998,682381.6476972369,36467348.187472925,222.17904232386877,1.0,Semiurban,N,60,Employed,9,147136.1151172157,497747.59390288225,659,Auto,Travel,No
LP003535,Female,Yes,0,Graduate,No,1460207.2253222708,1215349.4968239372,38774355.77625611,333.09178886307416,1.0,Semiurban,Y,44,Employed,14,155911.46033095772,86243.70523237446,734,Personal,Home Renovation,No
LP003536,Male,Yes,0,Graduate,No,1857680.270765011,477821.23696239386,35000593.3655704,361.7308938320576,1.0,Semiurban,N,35,Employed,17,161230.92115980005,220795.94707586805,645,Home,Equipment Purchase,No
LP003537,Female,Yes,2,Graduate,No,1100307.6365595197,0.0,29335416.22657243,273.49870657160625,1.0,Rural,Y,37,Employed,14,44788.46381218065,278884.47602096625,569,Personal,Debt Consolidation,No
LP003538,Male,Yes,0,Graduate,No,168889.51798854757,,15516260.6573448,,1.0,Urban,Y,30,Employed,17,64681.40277558725,163942.06036729325,787,Personal,Home Renovation,No
LP003539,Female,No,0,Not Graduate,No,1414773.5507532489,652391.1188032362,29396761.00598207,412.3911662724404,1.0,Rural,N,47,Employed,0,112838.58329521274,87843.15637436378,837,Personal,Vehicle Repair,Yes
LP003540,Male,No,1,Graduate,No,1836918.7920191707,257382.7318711073,25425340.713129953,367.9849555403671,1.0,Semiurban,Y,42,Employed,13,202795.92778910347,421929.9280257848,524,Home,Debt Consolidation,No
LP003541,Male,No,0,Not Graduate,No,1661953.1327567105,0.0,39810514.57278604,257.54109797231587,1.0,Rural,Y,65,Employed,14,82243.9741155459,303777.69382643106,708,Home,Medical Expenses,No
LP003542,Female,No,0,Graduate,No,868246.4882559823,175976.76390470107,44242721.05693694,324.1854719470435,,Semiurban,Y,49,Employed,11,272899.64305601176,371779.1510866866,732,Business,Home Renovation,No
LP003543,Male,Yes,0,Not Graduate,No,1242972.7677313234,1449262.1336543723,44535557.7605994,383.33157312765417,1.0,Semiurban,Y,65,Employed,7,184016.14592141894,82250.1940449654,687,Personal,Medical Expenses,No
LP003544,Male,No,0,Not Graduate,No,933174.095610038,,42719374.4512782,379.3744589025725,1.0,Urban,N,33,Employed,16,198660.2707164007,412971.69977579685,806,Business,Home Improvement,No
LP003545,Male,Yes,0,Graduate,No,789958.997905314,0.0,33814589.73547512,297.9682517032655,1.0,Semiurban,Y,40,Employed,13,136016.06208863357,122321.6767099694,544,Personal,Equipment Purchase,Yes
LP003546,Male,Yes,0,Graduate,No,1677286.5155899255,0.0,29930291.435241036,306.76655812595686,0.0,Rural,N,53,Employed,12,22221.579384372337,296419.83445212175,614,Auto,Vehicle Repair,Yes
LP003547,Male,No,0,Not Graduate,No,600826.0743674189,403913.1479679237,27678819.55332934,296.4210422633727,1.0,Semiurban,Y,50,Employed,9,213738.9006684647,642893.5319546206,674,Personal,Travel,No
LP003548,Male,Yes,0,Graduate,No,752684.0147091937,1598215.6606105624,20074857.9239825,322.93669514302127,1.0,Urban,Y,43,Employed,10,100867.92469907171,417391.54326880525,748,Personal,Vehicle Repair,Yes
LP003549,Male,No,1,Graduate,No,647579.4132638072,1972015.795454706,45068384.09507858,310.7086452551847,1.0,Urban,Y,31,Employed,6,31595.90232042779,314819.793603147,773,Education,Vehicle Repair,No
LP003550,Male,Yes,3+,Graduate,No,454468.4683504767,883782.346614682,33402736.71070026,299.77418690068083,1.0,Urban,Y,21,Employed,8,90737.65085922743,517075.0801227996,556,Personal,Home Purchase,Yes
LP003551,Male,No,1,Not Graduate,No,1272799.3759213018,0.0,22686444.153791264,331.6529392210633,1.0,Semiurban,Y,41,Employed,5,158691.07833966173,133043.68039624565,505,Auto,Tuition Fees,Yes
LP003552,Male,No,1,Not Graduate,No,1780343.7542409878,0.0,26884933.332897656,342.3094939651134,1.0,Semiurban,N,41,Self-Employed,9,1500.26,345105.0380745966,735,Home,Home Improvement,Yes
LP003553,Female,No,0,Graduate,No,1107153.8518773671,1041706.4201359926,26480112.52567448,405.1331693428328,0.0,Rural,N,45,Employed,15,135615.3661797938,80605.61724301544,675,Home,Home Renovation,No
LP003554,Male,No,3+,Graduate,Yes,446718.3297179168,1360765.0909774874,35580091.940151274,233.0336646941304,0.0,Semiurban,N,27,Employed,19,256615.37127456447,174626.57936719898,680,Home,Vehicle Purchase,No
LP003555,Male,No,0,Graduate,Yes,1619564.4998710137,0.0,45824525.60070686,413.06579878706503,1.0,Rural,N,34,Self-Employed,12,168743.87879447834,565119.1693712316,737,Auto,Wedding,No
LP003556,Male,Yes,3+,Graduate,No,2042443.1070174857,1425735.6364350913,31669951.59404417,295.07105595760146,1.0,Rural,N,48,Employed,11,273809.9326572367,301708.82029859297,592,Personal,Home Improvement,Yes
LP003557,Female,Yes,nan,Not Graduate,No,876471.0679267028,267928.1688973957,12624511.942163512,451.5404035201815,1.0,Semiurban,Y,50,Employed,13,129582.37238418632,528409.1910966076,643,Auto,Vehicle Purchase,No
LP003558,Male,Yes,2,Graduate,No,960315.0966411409,928619.0732709623,33258043.7384108,380.30182205699316,0.0,Semiurban,N,46,Employed,20,269649.7988803209,226454.3926152151,712,Education,Wedding,Yes
LP003559,Male,No,3+,Graduate,nan,1457422.545041697,1230447.1805915383,33587908.089028046,372.7502896346098,1.0,Urban,Y,40,Employed,10,45118.53211118921,491136.4495480515,579,Personal,Home Improvement,No
LP003560,Male,Yes,0,Graduate,No,,0.0,32900644.780644786,333.6691206003512,,Rural,Y,30,Employed,16,219855.00785400253,257321.3322725061,616,Personal,Vehicle Purchase,Yes
LP003561,Male,No,0,Not Graduate,No,939675.157137387,744627.426573433,28875235.425242987,463.69144541278206,1.0,Rural,Y,54,Employed,15,156121.76531768902,273732.6830615205,674,Auto,Wedding,No
LP003562,Male,Yes,0,Graduate,No,533367.3395008974,1428670.0708101885,37324237.89725843,338.0736943597843,1.0,Urban,Y,51,Employed,7,287804.3739844708,251814.2291073024,712,Home,Home Improvement,No
LP003563,Female,Yes,0,Graduate,No,1515301.5331362032,36154.77574753703,35811258.24149002,430.6118452432769,0.0,Rural,Y,37,Employed,18,128750.77901939998,319090.7604642965,535,Home,Home Improvement,No
LP003564,Female,No,0,Graduate,No,1599126.2665711497,0.0,34901543.94873353,305.438026758974,1.0,Semiurban,N,52,Self-Employed,0,71133.4193687592,195202.09892850046,725,Personal,Tuition Fees,No
LP003565,Male,Yes,0,Graduate,No,1202657.9552176134,774970.0947310687,39276260.70442966,382.9056191307486,1.0,Rural,Y,43,Employed,21,211467.67630632664,5883.43,704,Home,Travel,No
LP003566,Male,Yes,3+,Graduate,No,,522030.5853307864,30851518.85852147,453.8008465139387,1.0,Rural,Y,36,Employed,3,314112.97705856885,239833.93649512212,589,Personal,Medical Expenses,Yes
LP003567,Female,Yes,0,Graduate,No,1696781.595496023,199507.46810793394,30283990.392993473,289.031589159672,1.0,Semiurban,Y,54,Employed,11,187122.41746721478,273457.4377285567,850,Home,Tuition Fees,No
LP003568,Male,No,1,Graduate,No,1463610.2322739821,427071.3930281708,,369.3856101124697,1.0,Semiurban,Y,44,Employed,19,162077.1588716854,573949.2170870181,579,Auto,Home Renovation,No
LP003569,Male,No,1,Not Graduate,No,815374.4715482536,0.0,40743401.18715437,297.52750457244787,1.0,Semiurban,Y,39,Employed,9,56519.93394807124,5883.43,731,Personal,Debt Consolidation,Yes
LP003570,Male,Yes,3+,Not Graduate,Yes,1224139.5956528357,711753.0159953786,43419307.699428,365.6897546501892,1.0,Semiurban,Y,29,Self-Employed,14,251087.64255793777,570446.6101686202,690,Home,Debt Consolidation,No
LP003571,Male,Yes,3+,nan,No,523738.46398767666,1543438.7887382477,47410892.94334069,453.5493110818209,,Rural,Y,30,Employed,19,161221.60958262256,456629.13778213086,628,Business,Home Purchase,Yes
LP003572,Male,Yes,0,Graduate,No,1542537.45821896,0.0,40409288.896248005,283.9048521522967,,Semiurban,Y,53,Employed,27,228939.1217183639,384099.1784425705,673,Auto,Home Improvement,Yes
LP003573,Male,No,3+,Not Graduate,No,1068475.4453085721,0.0,44433733.881361715,349.2704807270624,1.0,Semiurban,N,48,Employed,12,183616.62577687786,277825.8426371671,713,Education,Home Renovation,No
LP003574,Female,No,2,Graduate,No,981736.8138076314,549413.5107936189,19356395.4692974,289.8417245197492,1.0,Semiurban,N,30,Employed,14,349467.00228954677,42915.759219397354,850,Home,Home Renovation,No
LP003575,Female,Yes,0,Graduate,nan,1183154.987423783,2420734.5052023022,37191385.809960276,332.15312119493416,1.0,Rural,Y,30,Employed,12,115698.81141386516,637139.2317389748,534,Auto,Travel,No
LP003576,Male,Yes,0,Graduate,No,1219746.079665124,1198538.5814874284,33322662.47185673,377.18358110731987,1.0,Urban,Y,65,Employed,10,118991.45166231586,493904.3124433567,421,Personal,Equipment Purchase,Yes
